"tweet_type","id","created_at","username","user_display_name","text","lang","source","retweet_count","favorite_count","reply_count","quote_count","bookmark_count","view_count","has_media","media_type","media_urls","video_url","video_duration","thumbnail_url","conversation_id_str","in_reply_to_status_id_str","in_reply_to_user_id_str","in_reply_to_screen_name","quoted_status_id_str","quoted_user_id_str","retweeted_status_id_str"
"original","1681394697619795969","2023-07-18T20:05:09.000Z","jsuarez","Joseph Suarez 🐡","Funny how much AI Twitter has cooled down on reinforcement learning ... the most immediate problems don't require any genius breakthroughs or even GPUs to solve. Here are three hard but straightforward engineering tasks that would significantly accelerate research (1/5)","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","8","70","3","2","45","17496","false","none",,,,,"1681394697619795969",,,,,,
"original","2029871034279542971","2026-03-06T10:45:42.000Z","maximelabonne","Maxime Labonne","I'm releasing 53 slides on post-training, covering core algorithms like DPO and GRPO, as well as data quality, synthetic data pipelines, and on-policy training.

I had the pleasure of presenting it yesterday as a guest lecturer in Cambridge, UK","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","106","1117","16","2","1013","55761","true","photo","https://pbs.twimg.com/media/HCuMzRPaUAMz25i.jpg",,,"https://pbs.twimg.com/media/HCuMzRPaUAMz25i.jpg","2029871034279542971",,,,,,
"original","1825483514411704602","2024-08-19T10:42:40.000Z","YouJiacheng","You Jiacheng","Just noticed the author of this great blog is John Schulman.🤯🤯🤯
http://joschu.net/blog/kl-approx.html
I initially found this blog in CleanRL about 2 years ago (figure 1).
And I just found it is written by John Schulman when I read DeepSeekMath paper to learn GRPO (figure 2).","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","20","121","0","1","96","17838","true","photo","https://pbs.twimg.com/media/GVVqRakasAARBv8.png; https://pbs.twimg.com/media/GVVrVjEaIAAusdK.jpg",,,"https://pbs.twimg.com/media/GVVqRakasAARBv8.png","1825483514411704602",,,,,,
"quote","1825600314432684479","2024-08-19T18:26:47.000Z","vwxyzjn","Costa Huang","Yeah, @johnschulman2's blog post on KL divergence is amazing. I tried it out with TRL at some point, but the k3 estimator exploded for some reason 👀. It's cool to see GRPO use it successfully, though; maybe it's time to revisit.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","6","88","2","0","71","8461","true","photo","https://pbs.twimg.com/media/GVXUijeXIAA4LtZ.jpg",,,"https://pbs.twimg.com/media/GVXUijeXIAA4LtZ.jpg","1825600314432684479",,,,"1825483514411704602","3426190841",
"original","1888098051040100498","2025-02-08T05:30:29.000Z","svlevine","Sergey Levine","Scaling laws in deep RL? Turns out that batch size, learning rate, and UTD (update-to-data) for getting the most efficient and scalable deep RL has predictable relationships. Checkout the analysis in new work by @_oleh &amp; collaborators: https://arxiv.org/abs/2502.04327","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","88","555","10","7","418","43466","true","video","https://pbs.twimg.com/ext_tw_video_thumb/1888097768440561664/pu/img/LFjEax72qfiyTpMZ.jpg","https://video.twimg.com/ext_tw_video/1888097768440561664/pu/vid/avc1/1128x720/aeg_fgzkc6RG3lZf.mp4?tag=12","29","https://pbs.twimg.com/ext_tw_video_thumb/1888097768440561664/pu/img/LFjEax72qfiyTpMZ.jpg","1888098051040100498",,,,,,
"original","2050038277454143918","2026-05-01T02:23:07.000Z","willccbb","will brown","http://x.com/i/article/2050010745375768576","zxx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","262","1964","46","39","3534","482514","false","none",,,,,"2050038277454143918",,,,,,
"quote","2050067900820840791","2026-05-01T04:20:50.000Z","sheriyuo","Xiuyu Li","This is exceptionally well-written. If you’re into RL, definitely give it a read","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","50","765","4","0","1366","162014","false","none",,,,,"2050067900820840791",,,,"2050038277454143918","3064259332",
"original","2049916107923034300","2026-04-30T18:17:40.000Z","akshay_pachaar","Akshay 🚀","http://x.com/i/article/2049896113206149120","zxx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","37","323","5","2","573","93897","false","none",,,,,"2049916107923034300",,,,,,
"quote","2050114132515623168","2026-05-01T07:24:33.000Z","akshay_pachaar","Akshay 🚀","RL isn't always the right answer!

(Berkeley beat GRPO without a GPU)

Same task, same base model, 10 points higher on the benchmark.

The technique is called 𝗚𝗘𝗣𝗔. It came out of Berkeley in mid-2025, got accepted at ICLR 2026, and is now a first-class optimizer in DSPy.

The reason it works points at something most teams get wrong about reinforcement learning on language models.

Every team running agents in production is sitting on a pile of rollouts. A rollout is just one full run of your agent on a task, from the user query down to the final answer, with everything that happened in between.

Most teams have thousands of these traces and no real idea what to do with them beyond eyeballing a few when something breaks.

This is the part worth paying attention to. Each rollout is roughly a 5,000-token document containing reasoning steps, tool calls, compiler errors, and judge rationales. Rich, structured, and full of signal.

𝗚𝗥𝗣𝗢 compresses all of that to +1 or -1, scalar reward signal.

That single bit gets back-propagated across every token in the policy. The information that told you what went wrong and where gets thrown away on the way to the gradient.

This is why RL needs tens of thousands of rollouts to converge. The signal was never sparse, the optimizer made it sparse.

𝗚𝗘𝗣𝗔 reads the trace instead.

A reflection LLM ingests the full rollout, diagnoses the failure, localizes it to one module in the pipeline, and rewrites that module's prompt.

Same rollout, vastly more signal extracted. Weights become prompts, and opaque becomes readable.

This is also why GEPA shines on multi-module workflows. Most real agents are pipelines of several modules glued together, and GEPA lets you target the exact module you want to improve instead of nudging the whole system at once.

The honest framing is this. RL changes what the model knows, while GEPA changes how you ask.

If your base model genuinely can't do the task, no prompt evolution will save you and you should fine-tune.

But most of what teams currently route to GRPO is the second case, not the first. The model can already do it, and the prompt is the bottleneck.

Reading a rollout costs less than running ten thousand more.

If you want to go deeper, here's the paper and the DSPy implementation:

Paper: http://arxiv.org/abs/2507.19457
GEPA in DSPy: http://dspy.ai/api/optimizers/GEPA/overview/

The article below is a deep dive into exactly how GEPA works. Do give it a read.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","95","661","19","1","678","69734","true","photo","https://pbs.twimg.com/media/HHN2W_raMAAfaZz.jpg",,,"https://pbs.twimg.com/media/HHN2W_raMAAfaZz.jpg","2050114132515623168",,,,"2049916107923034300","703601972",
"original","1985368549720817953","2025-11-03T15:28:43.000Z","ben_burtenshaw","Ben Burtenshaw","New guide on RL for agentic environments. This guide integrates OpenEnv, textarena, and TRL for training language models on reasoning games like wordle.

Instead of relying only on static reward functions, you can now hook up your model to interactive environments (browsers, coding, games, git) and get real feedback during training.

The guide walks through:
- Connecting to OpenEnv environments
- How to set up a custom rollout function
- Getting environment-based rewards back into your training loop
- using vLLM for inference

Basically useful if you want your model to learn from doing things, not just from predicting text.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","57","308","15","3","260","28697","true","photo","https://pbs.twimg.com/media/G41gpCxW0AEpr_R.jpg",,,"https://pbs.twimg.com/media/G41gpCxW0AEpr_R.jpg","1985368549720817953",,,,,,
"quote","2038914573227667505","2026-03-31T09:41:30.000Z","arora_mrinaal","Mrinaal Arora","After a couple of weeks of learning RL from scratch, I finally got my first trending up reward curve.

Trained Qwen3-1.7B to play Wordle using GRPO via huggingface TRL's GRPOTrainer, connected to a live TextArena Wordle environment running on a HF Space.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","11","68","2","1","46","8158","true","photo","https://pbs.twimg.com/media/HEut63jboAAlKkV.jpg",,,"https://pbs.twimg.com/media/HEut63jboAAlKkV.jpg","2038914573227667505",,,,"1985368549720817953","1756048819676987392",
"original","2041501879222284776","2026-04-07T13:02:31.000Z","jsuarez","Joseph Suarez 🐡","http://x.com/i/article/2037604550165602304","zxx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","88","788","11","18","863","109441","false","none",,,,,"2041501879222284776",,,,,,
"quote","2041509192008339731","2026-04-07T13:31:35.000Z","neural_avb","AVB","RL boys and girls, get on this PufferLib stuff asap

I did not fully understand what happened but it feels really good that it happened","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","16","354","2","0","401","48350","true","video","https://pbs.twimg.com/amplify_video_thumb/2041508415097442304/img/9zlulO8pUpbGeWkj.jpg","https://video.twimg.com/amplify_video/2041508415097442304/vid/avc1/718x416/VRVbqPIqNcgeBO28.mp4?tag=21","15","https://pbs.twimg.com/amplify_video_thumb/2041508415097442304/img/9zlulO8pUpbGeWkj.jpg","2041509192008339731",,,,"2041501879222284776","1102622174274310149",
"original","2050722609994813488","2026-05-02T23:42:25.000Z","paperpaper886","paperpaper","比较有趣的入门教程

该项目希望用一条更“实践优先”的路径来学习现代强化学习：从经典控制出发，逐步连接到 LLM 后训练基础、DPO/GRPO/RLVR、Agentic RL 和 VLM RL 等现代应用。

GitHub: https://github.com/walkinglabs/hands-on-modern-rl
WebPage: https://walkinglabs.github.io/hands-on-modern-rl/","zh","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","99","654","3","5","1182","260000","true","photo","https://pbs.twimg.com/media/HHWg1R2akAAW-OH.jpg; https://pbs.twimg.com/media/HHWhWDfaoAA1xQ5.jpg",,,"https://pbs.twimg.com/media/HHWg1R2akAAW-OH.jpg","2050722609994813488",,,,,,
"quote","2051095447524323586","2026-05-04T00:23:56.000Z","realsigridjin","Sigrid Jin 🌈🙏","learning rl is brutal because you have to know everything

theory, infra, pretraining, inference. most modern llm tutorials skip the actual foundations like q learning

finally found a proper beginner guide so you don't have to blindly stumble around like i did

making these notes is pure torture and barely gets views, but having industry heavyweights read them makes the grind totally worth it","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","29","383","10","2","569","56042","false","none",,,,,"2051095447524323586",,,,"2050722609994813488","2023237675537604608",
"original","2007122635507880251","2026-01-02T16:11:41.000Z","rasbt","Sebastian Raschka","Another really interesting paper from my 2025 bookmarked papers: On the Interplay of Pre-Training, Mid-Training, and RL on Reasoning Language Models (https://arxiv.org/abs/2512.07783).

In short, RL is most effective when applied to data that is neither too close to nor too far from the pre-training distribution. 

If the data is too in-distribution, RL adds little beyond supervised training. If it is too far out-of-distribution, RL struggles because the model lacks the necessary priors.

This has been known before, but it's nice to see it formalized with data and figures to reference.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","140","913","21","3","757","49324","true","photo","https://pbs.twimg.com/media/G9q7X0sXwAAsQ99.jpg",,,"https://pbs.twimg.com/media/G9q7X0sXwAAsQ99.jpg","2007122635507880251",,,,,,
"original","1878080308903284866","2025-01-11T14:03:33.000Z","naklecha","naklecha","today, i'm excited to release a reinforcement learning guide that carefully explains the intuition and implementation details behind every single fundamental algorithm in the field. enjoy :)

http://naklecha.com/reinforcement-learning","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","324","2442","87","34","2944","230454","true","photo","https://pbs.twimg.com/media/GhBFYDWX0AEhvER.jpg",,,"https://pbs.twimg.com/media/GhBFYDWX0AEhvER.jpg","1878080308903284866",,,,,,
"quote","2050859627177562524","2026-05-03T08:46:52.000Z","retr0sushi_","himanshu","since the weekend is about to end, here are some of the papers and blogs i loved reading this week in no particular order : 

1. https://www.thoughtfullab.com/letting-ai-posttrain-ai.html
2. https://arxiv.org/pdf/2601.18795
3. https://yumoxu.notion.site/multi-teacher-on-policy-distillation
4. https://x.com/yacinelearning/status/1990168103284801633?s=20
5. https://x.com/willccbb/status/2050038277454143918?s=20
6. https://x.com/yifan_zhang_/status/2048052313449783401?s=20
7. https://x.com/a1zhang/status/2048381699013083243?s=20
8. https://x.com/iwiwi/status/2046426984902017209?s=20
9. https://x.com/1a1n1d1y/status/2046036764872376511?s=20

kind of want to make this a weekly thing as well, will keep me accountable and i can keep myself in check that i am always reading something :)","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","62","634","5","0","1123","59948","false","none",,,,,"2050859627177562524",,,,"2050038277454143918","3064259332",
"quote","2054605079349485675","2026-05-13T16:49:58.000Z","latentchiz","Chiz","Finished going through, studying and taking detailed notes on Parts I & II of the Reinforcement Learning bible by @RichardSSutton & Barto. Part III covers neuroscience and psychology which are better understood if read from the book. My notes can be found in the link below:

https://chizkidd.github.io/RL-Sutton-Barto-notes/","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","12","81","1","1","128","33418","true","photo","https://pbs.twimg.com/media/HINsbZ0WAAAeXPV.jpg; https://pbs.twimg.com/media/HINsbZ9W8AAzFxG.jpg; https://pbs.twimg.com/media/HINsbawXgAASMkF.jpg; https://pbs.twimg.com/media/HINsbZ3XEAAapin.jpg",,,"https://pbs.twimg.com/media/HINsbZ0WAAAeXPV.jpg","2054605079349485675",,,,"2038701413702783010",,
"quote","2054749035861602458","2026-05-14T02:22:00.000Z","neural_avb","AVB","This guy went on really nice adventure! 👏🏼

Made a website with notes from the legendary Sutton &amp; Barto RL book.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","38","452","2","0","489","31157","true","photo","https://pbs.twimg.com/media/HIOO8vda4AAN-yM.jpg",,,"https://pbs.twimg.com/media/HIOO8vda4AAN-yM.jpg","2054749035861602458",,,,"2054605079349485675","2013517098106974208",
