"tweet_type","id","created_at","username","user_display_name","text","lang","source","retweet_count","favorite_count","reply_count","quote_count","bookmark_count","view_count","has_media","media_type","media_urls","video_url","video_duration","thumbnail_url","conversation_id_str","in_reply_to_status_id_str","in_reply_to_user_id_str","in_reply_to_screen_name","quoted_status_id_str","quoted_user_id_str","retweeted_status_id_str"
"quote","2059860662658949530","2026-05-28T04:53:46.000Z","IBuzovskyi","YanXbt","HERMES AGENT JUST GOT A RESEARCH BRAIN.

connect it to NotebookLM and it becomes
a 247 research system that builds
knowledge over time.

it resources. connects ideas across sources.
uses that context in every real task.

setup in 4 steps:

1. install Hermes with MCP enabled
2. download NotebookLM skill from GitHub
3. add endpoint to MCP servers in config
4. restart Hermes

what your agent can now do:

→ query your notebooks instead of the open web
→ connect ideas across multiple sources
→ build knowledge session after session
→ use your curated context in every /goal
→ zero hallucinations from your own verified sources

ask it anything — it answers from
what YOU already know.

full setup guide — MCP, models, use cases —
in the article 👇","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","212","1686","56","7","3169","180709","true","video","https://pbs.twimg.com/amplify_video_thumb/2059860573089566725/img/dApn2OnWkJ61FVcy.jpg","https://video.twimg.com/amplify_video/2059860573089566725/vid/avc1/720x1280/TQFrZcv0eZJVTRgY.mp4?tag=27","30","https://pbs.twimg.com/amplify_video_thumb/2059860573089566725/img/dApn2OnWkJ61FVcy.jpg","2059860662658949530",,,,"2059675518966894767","1387382307229769732",
"original","2058178662818865342","2026-05-23T13:30:06.000Z","shannholmberg","Shann³","how /goal works in Hermes Agent

you give the agent a standing goal. after every turn, a judge model checks if it's complete.

if not, Hermes auto-continues with the judge's reasoning. The loop runs until the goal is met, you pause, or the turn token budget is exhausted.

this is when to use /goal:

> the task has clear ""done"" criteria
> you'd otherwise type ""keep going"" 3+ times
> the agent can verify its own progress

skip /goal when:

> a single turn does the job
> you want to steer every iteration
> your taste IS the deliverable

what I've used it for:

> ""/goal: go over our 10,000+ sales call transcripts and find insights + learnings, write up themes with supporting quotes""

more AI marketing use cases I'm testing:

> ""/goal: draft 10 SEO blogs targeting [keyword cluster] and queue them for human review in our CMS""
> ""/goal: enrich every lead in this spreadsheet with company size, recent funding, tech stack, and recent X activity until all 200 rows are filled""
> ""/goal: take this article, atomize into platform-specific posts for LinkedIn, X, Threads, and Bluesky, queue them for tomorrow's review""
> ""/goal: pull analytics from GA, Search Console, and HubSpot, identify what worked last week, ship the weekly marketing report to Slack""

how it works:

> 1. you set /goal <objective>
> 2. Hermes does the first turn
> 3. a judge model reviews and returns done or continue
> 4. if continue, Hermes auto-fires the next turn with the judge's reasoning
> 5. loop runs until done, paused, cleared, or turn budget (default 20) hits

/subgoal lets you append criteria mid-loop without resetting. ""fix the failing tests"" → mid-run → ""/subgoal also add a regression test"". the judge waits until both are done.

goal state lives in the session db, so /resume picks up where you left off.

works on every surface: CLI, telegram, discord, slack, signal, whatsapp, sms, imessage, webhook, API","en","<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>","23","227","20","3","248","21339","true","photo","https://pbs.twimg.com/media/HJAelgTaYAAxlWp.jpg",,,"https://pbs.twimg.com/media/HJAelgTaYAAxlWp.jpg","2058178662818865342",,,,,,
"quote","2058637557030850568","2026-05-24T19:53:35.000Z","shannholmberg","Shann³","/goal is the simplest way to get your Hermes Agent running autonomously

here's how it works:

you give the agent a standing goal. after every turn, a judge model checks if it's complete. if not, Hermes auto-continues with the judge's reasoning. the loop runs until the goal is met, you pause it, or the turn token budget runs out.

this means your agent can work through multi-step tasks without you babysitting every action.

I'm testing two ways to structure this:

> multi-agent kanban: each specialist agent picks up tasks from a shared board and works toward the overall goal
> single agent with subgoals: one agent breaks down the main goal into smaller subgoals and executes them in sequence

both work, but kanban is better for parallel workflows across different domains. subgoals work better for linear processes where each step depends on the last.

my rule for what to automate with /goal: if you don't need to be in the loop for taste or judgment, it's a good candidate.

examples that work well:

> data collection and formatting
> recurring research reports
> monitoring and alerting workflows
> file organization and cleanup
> CRM updates from call transcripts

examples that don't work:

> creative copywriting that needs your voice
> strategic decisions with multiple valid paths
> client-facing content that requires approval

visualized how /goal runs below.","en","<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>","20","167","15","2","195","22540","true","photo","https://pbs.twimg.com/media/HJG_8oebUAAKK22.jpg",,,"https://pbs.twimg.com/media/HJG_8oebUAAKK22.jpg","2058637557030850568",,,,"2058178662818865342","1455999313453195265",
"original","2056369839548362754","2026-05-18T13:42:29.000Z","wongmjane","Jane Manchun Wong","I resurrected my 8-year-old phone into a Hermes Agent server⚕️ 

Replaced Android with postmarketOS (Alpine Linux on ARM64), runs Hermes as a systemd service. I chat with it over Matrix (E2E encrypted)

One less piece of e-waste + no need to buy a Mac mini now","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","68","1088","69","13","745","69630","true","photo","https://pbs.twimg.com/media/HImxd8-boAAP1ZX.jpg",,,"https://pbs.twimg.com/media/HImxd8-boAAP1ZX.jpg","2056369839548362754",,,,,,
"original","2055335043904492011","2026-05-15T17:10:35.000Z","shannholmberg","Shann³","http://x.com/i/article/2055317817658900480","zxx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","245","2345","34","34","7400","1377514","false","none",,,,,"2055335043904492011",,,,,,
"quote","2056410242330874349","2026-05-18T16:23:02.000Z","shannholmberg","Shann³","4 levels of Hermes Agent setup:

LEVEL 1: main agent

You → Hermes Agent

this is your main agent and your prototype area, where you test new workflows and refine them. it doubles as your orchestrator until you have something worth breaking out

----

LEVEL 2: specialized agents

You → SEO Agent
You → CMO Agent
You → Ops Agent

once a workflow is solid, break it out into its own agent with its own credentials, memory and scope.

---

LEVEL 3: orchestrated team

You → Orchestrator
          ↓
     Specialist Agents

bring the orchestrator back in. it now steers the company of agents you have built.

----

LEVEL 4: automated team

Cron / Events → Orchestrator
                    ↓
              Agent Team

add task lists so the team works async. cron and events fire jobs, the orchestrator routes them through the task bus, the team handles the work without you

----

take small steps, you DO NOT want to automate slop.

if your output at level 1 is mediocre, you are about to scale mediocrity. 20 agents shipping low quality work at speed is worse than 3 shipping great work slowly.

I would rather run fewer agents with better output than MAXXING the agent count and spitting out more of the same.","en","<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>","279","2672","62","10","5351","310291","true","photo","https://pbs.twimg.com/media/HInWN2XbQAAps5j.jpg",,,"https://pbs.twimg.com/media/HInWN2XbQAAps5j.jpg","2056410242330874349",,,,"2055335043904492011","1455999313453195265",
"original","2056269840009318569","2026-05-18T07:05:08.000Z","0xJeff","0xJeff","http://x.com/i/article/2056268562051022848","zxx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","74","846","30","12","1741","155449","false","none",,,,,"2056269840009318569",,,,,,
"original","2054096165055217987","2026-05-12T07:07:43.000Z","kloss_xyz","klöss","/goal is the best command in Codex, Claude Code, and Hermes right now.

And most are using it wrong.

They write ""make no mistakes"".

And pray.
   
Here's how to structure yours for a mission, to rank your uncertainties before acting, to kill scope creep, and to close every loop other prompts leave open.

/goal prompt [structure below]

GOAL:
<single clear measurable outcome; one mission only>

CONTEXT:
<repo/files/architecture/current state>
<known assumptions, dependencies, and relevant prior decisions>

CONSTRAINTS:
<what must not change>
<required standards/patterns>
<forbidden files/actions if any>

PRIORITY: (optional)
1. <highest priority>
2. <secondary priority>
3. <tertiary priority>

PLAN:
<understand first, then act>
<restate understanding before executing non-trivial changes>
<prefer minimal sufficient changes over broad rewrites>

DONE WHEN:
<verifiable completion state>
<expected behavior preserved or improved>

VERIFY:
<tests/build/lint/typecheck/manual validation>
<state what could not be verified and why>
<include rollback/containment plan for destructive or high-risk changes>

OUTPUT:
<concise summary/docs/audit/results>
<changed files, key decisions, risks, and follow-ups>

STOP RULES:
<halt on high-impact ambiguity or risk; do not invent architecture, behavior, or requirements>
<surface uncertainties together with ranked highest-confidence proposals before acting; not open-ended clarification questions>
<do not continue expanding scope after the goal is satisfied>","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","94","914","35","7","1620","265796","true","photo","https://pbs.twimg.com/media/HIGdkyEbUAAIqeh.jpg",,,"https://pbs.twimg.com/media/HIGdkyEbUAAIqeh.jpg","2054096165055217987",,,,,,
"quote","2055477217552142782","2026-05-16T02:35:32.000Z","kloss_xyz","klöss","people loved my Codex /goal share

so I built 7 production grade templates covering use cases

1. Ideation/Interrogation
2. Planning &amp; Documentation
3. Build &amp; Implementation
4. Refactoring/Restructuring
5. Consolidation
6. Hardening
7. Migrations

use 1-3 in order, 4-7 whenever","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","55","600","18","0","1310","89136","true","photo","https://pbs.twimg.com/media/HIaFotlbgAAhHxI.jpg",,,"https://pbs.twimg.com/media/HIaFotlbgAAhHxI.jpg","2055477217552142782",,,,"2054096165055217987","1470503969789251589",
"quote","2055418066289512839","2026-05-15T22:40:29.000Z","shannholmberg","Shann³","I've spent the past few weeks rebuilding my entire marketing operation in Hermes Agents

I poured everything I learned along the way into this article.

> how to set it up
> the four-level path from one agent to a whole marketing company on one VPS
> the agent control room template I built (public repo to clone)
> the models I run for creative vs structured work

go become an operator","en","<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>","74","782","23","4","1750","120700","true","photo","https://pbs.twimg.com/media/HIZP1rKbgAADJvc.jpg",,,"https://pbs.twimg.com/media/HIZP1rKbgAADJvc.jpg","2055418066289512839",,,,"2055335043904492011","1455999313453195265",
"quote","2054542245475578147","2026-05-13T12:40:17.000Z","shannholmberg","Shann³","the org chart for my Hermes Agent company

four layers, all isolated docker containers on one vps:

1. company brain - vision, brand, customers, products. the context every other layer inherits

2. orchestrator hermes agent - reads the company brain, picks the right department, hands off the context they need

3. department brain - marketing, sales, ops, support. each one has its own playbook, voice rules, and tools

4. specialized hermes agents - the actual workers. each one focused on a single task with a sub-profile

context flows down, work flows up, and memory stays scoped to the layer that owns it

one vps holds the whole company. spin up new departments or agents from a template, each in its own container, no cross-contamination","en","<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>","104","1068","55","6","1895","142366","true","photo","https://pbs.twimg.com/media/HIMzSJta0AAzErl.jpg",,,"https://pbs.twimg.com/media/HIMzSJta0AAzErl.jpg","2054542245475578147",,,,"2054249815291351207",,
"quote","2055059408305168691","2026-05-14T22:55:18.000Z","shannholmberg","Shann³","the Hermes Agent company visualized

I´m currently migrating my workflows from the main hermes agent I´ve been running for a while to seperate instances

managed to spin up new agents in under 2 minutes

having a seperate folder with CLI agent controlling the hermes company is such a hack","en","<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>","54","416","25","2","622","37325","true","photo","https://pbs.twimg.com/media/HIUJo_-agAAe8hH.jpg",,,"https://pbs.twimg.com/media/HIUJo_-agAAe8hH.jpg","2055059408305168691",,,,"2054542245475578147","1455999313453195265",
"original","2051473178682118241","2026-05-05T01:24:54.000Z","tonysimons_","Tony Simons","http://x.com/i/article/2051460508943867904","zxx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","77","922","28","10","2992","165920","false","none",,,,,"2051473178682118241",,,,,,
"quote","2054988127563907096","2026-05-14T18:12:04.000Z","tonysimons_","Tony Simons","My Hermes Agent’s personality is better than most people I know in real life. 

Here’s how I made the coolest agent on the block with one single markdown file. 👇","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","59","621","23","2","1635","130066","false","none",,,,,"2054988127563907096",,,,"2051473178682118241","1998221941300490241",
"original","2054988166541770782","2026-05-14T18:12:13.000Z","Saboo_Shubham_","Shubham Saboo","http://x.com/i/article/2054805605995696128","zxx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","118","1006","29","17","2508","226913","false","none",,,,,"2054988166541770782",,,,,,
"original","2050516570363908367","2026-05-02T10:03:41.000Z","0xSero","0xSero","Important: This is a summary of an amazing video by one of the best creators I know. Video in the first comment.

If you've been struggling to setup a productive local environment I'll summarise, but you should watch the video.

1. Qwen3.6-27B with NO THINKING - 4bit - 16bit depending on your resources

2. Hermes agent: It's polished, minimal, and OSS, if you're on OC keep at it it's also great but IMO consumes more tokens == slower 

3. Learn to work in a detached way: Instead of small, unclear prompts make something really specific and hand-off to a local agent:

- What is your end goal? 
- What is the output format?
- How would you recommend a task be done? 
- How would you deal with common issues? 

Kick off a job and go do something IRL, the lower speeds paired with very clear prompts means you can check in every 2 hours on average for your next free task. 

Treat it like a challenge, it'll teach you so much.

~~~~~~~

If you're more technical, wire your devices with Tailscale & use protected Cloudflare Tunnels to serve your inference API to your network so you can work from ANYWHERE with your local models. 

I love Droid, Pi, and Opencode but you can use local models in Claude Code, Codex, Cursor relatively easily. 

Most of your day will involve computer-use which the models are great at. Need to reset a server? Do it for free, want to gather research? Do it for free. 

Not every task requires a 10T param beast crunching on things, being able to quickly cycle between models is what's critical here, which is why I recommend the three harnesses I did

~~~~~~~

What is productive? 

- Organise all your files, folders, images, etc.. have each one tagged (Qwen is omni so no more date time titles) 
- Create a content cache for yourself:  
     - recommendation algo for books & videos etc.
     - content/papers/courses for studying
     - Social media post ideas  (write your own posts tho)
- Torrent manager, you don't need Netflix or Spotify lol
- Simple utility coding projects: landing pages, designs, games, scripts 
- Market watchers: purchase stuff, check marketplaces, do shopping
- Budgeting, taxes, and subscription management 

I could go on and on, obviously it's not going to make you a millionaire or whatever but it makes life more FUN. 

~~~~~~~

AI is a tool, one that's very good at accelerating you towards self fulfilment as long as you:

1. Understand what it is 
2. Learn how to talk to it
3. Keep trying to improve you

~~~~~~~

My videos tend to be stream of thought, I am starved of time and just want to make sure I keep up. 

I would not be doing this if I couldn't just generate 3 thumbnails on t3chat, for example. That's why I spend so much time working on this. 

I see myself being more of who I want to be every day and a lot of that is with the help of this technology, allowing me to more quickly and effectively interact with the world. 

Being able to own this at home? True sovereignty.  

~~~~~~~

Thank you, Digital Spaceport. I wouldn't have gotten this deep into running my own infra without your videos.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","94","1319","33","7","1987","65491","true","photo","https://pbs.twimg.com/media/HHTkWnOWMAAyIUy.jpg",,,"https://pbs.twimg.com/media/HHTkWnOWMAAyIUy.jpg","2050516570363908367",,,,,,
"original","2051307460208578864","2026-05-04T14:26:24.000Z","shmidtqq","shmidt","http://x.com/i/article/2051218927263338496","zxx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","75","812","39","7","1956","143308","false","none",,,,,"2051307460208578864",,,,,,
"original","2051305175961272810","2026-05-04T14:17:20.000Z","witcheer","witcheer","http://x.com/i/article/2051287985962823681","zxx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","18","267","14","3","536","27978","false","none",,,,,"2051305175961272810",,,,,,
"quote","2052051592770469894","2026-05-06T15:43:19.000Z","sudoingX","Sudo su","watching a 27b local model write its own benchmark report just now and i'm sitting with this for a sec.

gave carnice-v2 27b (kaios SFT on qwen 3.6 dense, trained on hermes agent traces) a self-report card task, find your hardware, find your model file, find the llama.cpp commit you're running on, run a self-benchmark via curl, write a markdown report, verify it, tell me the path.

it called 19 tool in 12 minutes across 42 messages, 11 terminal calls for hardware and git probing, 6 todo updates as it worked through the plan, plus one write_file for the report and one read_file to verify it, no hand holding.

the verify step is what i can't get over, carnice wrote the file then read it back THEN said done, plan execute and VERIFY, that loop actually closing is the rare bird.

running on a 5090 mobile, 21 gb vram peak at 99% gpu, 16.71 tok/s on the singleprompt streaming bench, llama.cpp commit 75f3bc94e from apr 13 (vulkan flash attention dp4a shader), 262k context, fa on, kv cache q4_0/q4_0.

zero hallucinated tools either, the prompt listed bash and python_run from my v0.1 spec but hermes actually ships terminal and execute_code, carnice adapted to the real registry without inventing anything.

this is run 1 of my new personal tool-use benchmark, consumer hardware, harness-agnostic methodology, visible traces. vanilla qwen 3.6 head to head next, video QT after, see for yourself.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","8","139","9","2","65","29948","true","photo","https://pbs.twimg.com/media/HHpZ390bgAAgeNm.jpg; https://pbs.twimg.com/media/HHpaAJnbwAAzw65.png; https://pbs.twimg.com/media/HHpZ67Pb0AAnIJa.jpg; https://pbs.twimg.com/media/HHpZ9gPboAA1amN.png",,,"https://pbs.twimg.com/media/HHpZ390bgAAgeNm.jpg","2052051592770469894",,,,"2051684921694175340",,
"quote","2052056149525213520","2026-05-06T16:01:26.000Z","sudoingX","Sudo su","the full 12-minute run sped to 80 seconds, watch carnice v2 cycle through plan, terminal probe, todo update, write the report, then read it back to verify, until the loop closes. no edit cuts, no narration, just the model working at 5x time.

the rare-bird verify moment lands in the last 20 seconds, write_file then read_file then done. closed loop on consumer hardware, you can watch it happen.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","4","110","5","1","69","11876","true","video","https://pbs.twimg.com/amplify_video_thumb/2052055842942550016/img/8RNmC3I8dptrHt_L.jpg","https://video.twimg.com/amplify_video/2052055842942550016/vid/avc1/2552x1596/zFT0akOyFzzd-ZSM.mp4?tag=27","80","https://pbs.twimg.com/amplify_video_thumb/2052055842942550016/img/8RNmC3I8dptrHt_L.jpg","2052056149525213520",,,,"2052051592770469894","1555661341914198016",
"original","2054564519280804028","2026-05-13T14:08:48.000Z","akshay_pachaar","Akshay 🚀","http://x.com/i/article/2053698458230702080","zxx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","748","6093","111","100","22314","5057527","false","none",,,,,"2054564519280804028",,,,,,
"quote","2054861039804772827","2026-05-14T09:47:04.000Z","akshay_pachaar","Akshay 🚀","the three-tier memory of Hermes agent.

AI agents forgets everything when your session ends. Hermes doesn't.

it has three memory layers, each at a different speed.

𝘁𝗶𝗲𝗿 𝟭: 𝘁𝘄𝗼 𝘁𝗶𝗻𝘆 𝗺𝗮𝗿𝗸𝗱𝗼𝘄𝗻 𝗳𝗶𝗹𝗲𝘀

MEMORY.md (2,200 chars) and USER.md (1,375 chars). injected into the system prompt at session start as a frozen snapshot.

MEMORY.md holds project conventions, tool quirks, lessons learned. USER.md holds your profile: name, communication style, skill level.

these files are tiny on purpose. when MEMORY.md hits ~80% capacity, the agent consolidates: merges related entries, drops redundancy, keeps only the densest facts.

natural selection pressure applied to memory. the files stay small, but what's inside gets sharper over time.

𝘁𝗶𝗲𝗿 𝟮: 𝗳𝘂𝗹𝗹-𝘁𝗲𝘅𝘁 𝘀𝗲𝘀𝘀𝗶𝗼𝗻 𝘀𝗲𝗮𝗿𝗰𝗵 (𝘀𝗾𝗹𝗶𝘁𝗲 + 𝗳𝘁𝘀𝟱)

every conversation gets stored in SQLite with FTS5 indexing. the agent can search weeks of past sessions on demand.

when the agent calls session_search: FTS5 ranks matches in ~10ms over 10,000+ docs, an LLM summarizes the top hits, and a concise result returns to context.

tier 1 is always present but tiny. tier 2 has unlimited capacity but requires an active search. critical facts live in memory, everything else is searchable.

𝘁𝗶𝗲𝗿 𝟯: 𝗲𝘅𝘁𝗲𝗿𝗻𝗮𝗹 𝗺𝗲𝗺𝗼𝗿𝘆 𝗽𝗿𝗼𝘃𝗶𝗱𝗲𝗿𝘀

8 pluggable providers that run alongside tiers 1 and 2, never replacing them. three worth knowing: Honcho (dialectic user modeling, 12 identity layers), Holographic (local-first, HRR vectors, no external calls), and Supermemory (context fencing that prevents the same fact from being re-stored infinitely).

when active, hermes auto-syncs every turn: prefetch before, sync after, extract at session end.

𝗵𝗼𝘄 𝘁𝗵𝗲𝘆 𝗰𝗼𝗺𝗽𝗼𝘀𝗲 𝗶𝗻 𝗮 𝘀𝗶𝗻𝗴𝗹𝗲 𝘁𝘂𝗿𝗻

this is the part most people miss. the tiers compose on every turn through a five-step cycle:

1. turn opens. tier 1 is already in prompt, tier 3 prefetches and prepends.

2. agent responds using all three tiers as context.

3. periodic nudge fires (~every 300s). the agent reflects: ""has anything worth persisting happened?"" if yes, it writes. if no, it returns silently.

4. memory written to MEMORY.md on disk. invisible this session because the prefix cache stays warm.

5. session closes. tier 2 logs the transcript, tier 3 extracts semantics. next session opens with the new state.

agent memory today is either always-on but shallow (stuff everything in the prompt) or deep but passive (vector store that never fires at the right time).

hermes composes across both: tiny always-present files for critical facts, full-text search for deep recall, external providers for semantic modeling, all orchestrated by a nudge that decides autonomously what's worth saving.

the agent doesn't just store memories. it curates them under pressure.

i wrote a full deep dive (article below) covering hermes agent's memory system, self-evolving skills, GEPA optimization, and how to set up multiple specialized agents on your machine.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","122","906","56","6","1479","139894","true","photo","https://pbs.twimg.com/media/HIRUEEba4AAnxvp.jpg",,,"https://pbs.twimg.com/media/HIRUEEba4AAnxvp.jpg","2054861039804772827",,,,"2054564519280804028","703601972",
"original","2052532018584695225","2026-05-07T23:32:22.000Z","NeoAIForecast","Neo","http://x.com/i/article/2052178223593857024","zxx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","59","488","13","5","1256","46988","false","none",,,,,"2052532018584695225",,,,,,
