"tweet_type","id","created_at","username","user_display_name","text","lang","source","retweet_count","favorite_count","reply_count","quote_count","bookmark_count","view_count","has_media","media_type","media_urls","video_url","video_duration","thumbnail_url","conversation_id_str","in_reply_to_status_id_str","in_reply_to_user_id_str","in_reply_to_screen_name","quoted_status_id_str","quoted_user_id_str","retweeted_status_id_str"
"original","2079478972379955369","2026-07-21T08:09:56.000Z","sudoingX","Sudo su","choosing an inference engine in 2026? i'll save you a month of tutorials. two matter. learn these and you've covered 95% of what you'll ever actually do.

> llama.cpp for single node, personal, local. one machine, quantized models, your own hardware. it runs a 27b on an 8gb card, and small models on a laptop or a phone. one box, any box, this is the answer.

> vllm for multi node, tensor parallel, real batching. serving a model across gpus, handling concurrent requests, splitting a model too big for one card. this is production, throughput, scale.

the decision is that simple. you and one box, llama.cpp. serving at scale across cards, vllm.

everything else is noise while you're learning. the exotic engines have their niches, but you don't need a single one to understand the core, and chasing all of them just burns the hours you should spend actually running models. master these two first, the rest makes sense later, if you ever even need it.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","5","115","6","0","80","6098","false","none",,,,,"2079478972379955369",,,,,,
"quote","2079925715546599499","2026-07-22T13:45:08.000Z","sudoingX","Sudo su","i didn't expect the american open weight comeback to actually deliver the thing builders kept asking for. 

for a year now ""open weights"" has meant chinese labs, full stop, while the american side went quiet, and every time the west did drop something ""open"" it was late, or a toy, or it needed a rack of h100s to breathe.

builders kept asking for one boring thing the whole time: an open model actually good enough to matter, that i can run myself. on hardware i own.

poolside's laguna s 2.1 is the first american drop that just answers it, and i didn't take the launch chart's word for it, i put the whole thing on one dgx spark and measured every number.

it's a 118b mixture of experts, 8.5b active per token, open weights under a real license, and agentic coding is the entire point of it. i served it on vllm with the nvfp4 build and the dflash drafter, and the part nobody publishes is what it actually does on your own metal.

it fits. 67 gigs of weights on ram, and because only 12 of its 48 layers run full attention, the entire million token context is about 26 gigs of kv, so the full window lands near 100 of 128 gigs with room to spare. a frontier coding model, its whole context, on one box that sits next to a monitor.

speed is honest anon. single stream it's modest, about 19 tokens a second, this box was never a sprinter. but the dflash drafter climbs it to 25-30 on normal chat and 45 sustained on code, the workload it's built for, and under load it does 140 tokens a second across 16 streams, because the spark was always a serving box, not a single-stream drag race. it even holds at depth, barely fading from 19 to 14 out at 230k of context while free memory never moves.

that's the comeback that actually matters. not a press release, not a leaderboard screenshot, an open model that shows up with what people kept asking for and holds up when you measure it

but still america didn't win open source back, china still sets the pace. but this is the first one that landed the ask.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","6","72","10","2","23","23203","true","photo","https://pbs.twimg.com/media/HN1ewAUawAAcNM2.jpg; https://pbs.twimg.com/media/HN1e85TbUAAMH-1.jpg; https://pbs.twimg.com/media/HN1fIdVaAAAKUGl.jpg; https://pbs.twimg.com/media/HN1fJwuaUAAsRR9.jpg",,,"https://pbs.twimg.com/media/HN1ewAUawAAcNM2.jpg","2079925715546599499",,,,"2079881678953349406",,
"quote","2079995550506873267","2026-07-22T18:22:38.000Z","sudoingX","Sudo su","on one dgx spark, 128 gigs of unified memory i loaded poolside's laguna s 2.1. 

serving on vllm in nvfp4 at 30-40 tok/s. an american open weight 118b mixture of experts, 8.5b active per token, built to run on exactly this box, wired straight into hermes agent. fully local, fully open, top to bottom. the model is open, the agent is open, the box is mine.

and now the only question that matters. every model can chat, can this one WORK. can it plan a real task, call the tools, read its own output, and build something end to end, all of it on a desk box that sips power from a wall socket. this is the test the spec sheets never run. watch.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","5","100","16","1","28","17935","true","photo","https://pbs.twimg.com/media/HN2fdHRbIAAisjD.jpg",,,"https://pbs.twimg.com/media/HN2fdHRbIAAisjD.jpg","2079995550506873267",,,,"2079925715546599499","1555661341914198016",
"quote","2079979538902302837","2026-07-22T17:19:00.000Z","witcheer","witcheer","for anyone that likes the Remote-SSH feature in VS Code: Hermes Desktop now does the same thing for your agent :)

pick any host you already have SSH access to and the app starts Hermes on it, tunnels it back, and your chats, files, sessions and integrated terminal all run on the remote machine. 

hosts from your `~/.ssh/config` show up in a dropdown, and every client-remote OS combination works.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","5","97","9","1","88","17241","true","photo","https://pbs.twimg.com/media/HN2SLAva8AEBIPv.jpg",,,"https://pbs.twimg.com/media/HN2SLAva8AEBIPv.jpg","2079979538902302837",,,,"2079974657646563474",,
"quote","2080373350829064435","2026-07-23T19:23:52.000Z","tonbistudio","tonbi","This was kind of overlooked, but if you ssh into other devices and run Hermes there, Connect via SSH function in the Desktop App is really convenient, especially since I'm working with my DGX Spark a lot now. 

I made a very quick video showing how to set this up. Check it out!","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","15","131","9","1","130","9672","true","video","https://pbs.twimg.com/amplify_video_thumb/2080371589900800001/img/68OpN_wG5ClJHuJ2.jpg","https://video.twimg.com/amplify_video/2080371589900800001/vid/avc1/1920x1080/dMLVPPFwrJB2C4M-.mp4?tag=29","196","https://pbs.twimg.com/amplify_video_thumb/2080371589900800001/img/68OpN_wG5ClJHuJ2.jpg","2080373350829064435",,,,"2079979538902302837","1452919031846117384",
"original","2080263307483812109","2026-07-23T12:06:36.000Z","witcheer","witcheer","how do I run a second Hermes Agent? how do I clone a working install? how do I move to a new machine? how do I separate work from personal?

the answer is one feature: Hermes Profiles.

a Profile is a fully separate agent on the same machine. it has its own config, API keys, SOUL.md, memory, skills, sessions, cron jobs, and gateway. your default install is itself a profile.

here are a handful of things you can do with Profiles:

(1) create one:

`hermes profile create coder`

you also get a `coder` command: `coder chat`, `coder setup`, `coder gateway start`.

(2) split work from personal:

`hermes profile create work --clone`

it keeps the same config, keys, skills, and personality, but starts with fresh memory and sessions. you can put a different Telegram or Discord bot token in each profile’s .env and run both gateways side by side.

(3) create a snapshot on the same machine:

`hermes profile create backup --clone-all`

it copies everything except session history.

(4) move to a new machine:

`hermes profile export coder`

this creates a `coder.tar.gz` you can transfer over. then on the new machine:

`hermes profile import coder.tar.gz`

export includes session history, so the agent arrives with its past intact.

(5) give the agent to someone else:

`hermes profile install github[.]com/you/research-bot --alias`

this installs the SOUL, config, skills, cron jobs, and MCP connections from a git repo.

happy to answer any remaining questions in the comments :)","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","22","265","34","1","295","11209","true","photo","https://pbs.twimg.com/media/HN6Rwj5awAA5N0F.jpg",,,"https://pbs.twimg.com/media/HN6Rwj5awAA5N0F.jpg","2080263307483812109",,,,,,
"original","2080363228660719628","2026-07-23T18:43:39.000Z","sudoingX","Sudo su","local ai model recommendations for everyone. every hardware tier, all benched on my own machines.  

8 to 12gb, the gpu already in your laptop: 
> bonsai 27b, a 1bit crush of qwen 3.6 27b down to 3.9gb. runs the full agent loop at 128k context on 8gb. real agentic work on hardware you forgot you had. 
hf: https//huggingface.co/prism-ml/Bonsai-27B-gguf 

rtx 3090, 24gb, the used market king: 
> qwen 3.6 27b dense q4 for raw quality at ~40 tok/s 
hf: https//huggingface.co/unsloth/Qwen3.6-27B-GGUF

dgx spark, 128gb unified, the desk supercomputer: 
> laguna s 2.1, poolside's 118b moe in nvfp4, 30 to 45 tok/s holding a 128k window. 
hf: https//huggingface.co/poolside/Laguna-S-2.1-NVFP4 

every number here i measured myself. the full benches are on my profile, go dig.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","8","204","28","1","218","19505","false","none",,,,,"2080363228660719628",,,,,,
"quote","2080012328788267430","2026-07-22T19:29:18.000Z","sudoingX","Sudo su","i have not been this surprised by a model on the dgx spark since stepfun 3.7. and this time it's an open one from an american lab.

i asked @poolsideai's new laguna s 2.1, serving on hermes agent to build me a simple gpu marketplace design. it built scaffolded full multi-file in one shot, a hero section, a live pricing grid, a comparison table, working deploy buttons, the whole thing.

and then it did what i never asked for. it installed its own dependencies, started a dev server, pulled my machine's ip, and served the site on my network so i could open it from another device.

0 back and forth. it planned the multi file structure, wrote every file, wired them together, and shipped a running app, all on a desk box, all from a local open weight model.

this is the line between a model that chats and a model that works, and laguna s 2.1 walked straight across it. i've watched a lot of models on this box, and the ones that make me sit back like this are rare. stepfun 3.7 did it. this just did it again

the gallery is the result. next i'll show you how it built the whole thing in a single shot, start to finish. that part is even better.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","15","135","9","2","60","23187","true","video","https://pbs.twimg.com/amplify_video_thumb/2080010003050872832/img/P9KqwGkTQe_4ALzp.jpg; https://pbs.twimg.com/media/HN2uO7yb0AAix_F.jpg; https://pbs.twimg.com/media/HN2uUzZboAAJ191.jpg; https://pbs.twimg.com/media/HN2uVYvbcAAHvGu.jpg","https://video.twimg.com/amplify_video/2080010003050872832/vid/avc1/2560x1572/AO9Cc-OqHHPd1cVq.mp4?tag=29","5","https://pbs.twimg.com/amplify_video_thumb/2080010003050872832/img/P9KqwGkTQe_4ALzp.jpg","2080012328788267430",,,,"2079995550506873267","1555661341914198016",
"original","2080357808562737419","2026-07-23T18:22:07.000Z","pupposandro","Sandro","http://x.com/i/article/2080354834415550464","zxx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","21","109","10","6","93","32757","false","none",,,,,"2080357808562737419",,,,,,
"quote","2080358376261759148","2026-07-23T18:24:22.000Z","pupposandro","Sandro","We worked hard on this: DeepSeek V4 Flash now runs at 32 tok/s fully local on a Ryzen AI MAX+ 395 (Strix Halo). 

how: a new ROCmFPX mixed quant squeezes the target to 102GB (~2.88 bits per param), then an 11GB DSpark draft proposes and the 284B verifies 4 positions in one fused pass. sparse prefill does ~250 tok/s.

68.5% faster than the previous public best on this hardware (18.99 tok/s). this profile runs 4 experts instead of the default 6 for speed, the tradeoff is covered in the writeup.

full breakdown below ⬇️","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","40","287","16","8","151","30597","false","none",,,,,"2080358376261759148",,,,"2080357808562737419","1385879761210195968",
"original","2078094918740758606","2026-07-17T12:30:12.000Z","witcheer","witcheer","Hermes Wingtips #23: pointed Hermes at your own model and it prints the tool call instead of running it?

if the reply comes back as raw json like {""name"": ""web_search"", ...}, your inference server handed the tool call over as text and Hermes never got to run it.

tool calling has to be switched on at the server, and it is off until you set it:

(1) vLLM: add --enable-auto-tool-choice --tool-call-parser hermes

(2) SGLang: add --tool-call-parser qwen (or your model's parser)

(3) llama.cpp: add --jinja","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2","57","4","1","37","6913","true","photo","https://pbs.twimg.com/media/HNbgUCIWwAAC3lT.jpg",,,"https://pbs.twimg.com/media/HNbgUCIWwAAC3lT.jpg","2078094918740758606",,,,,,
"original","2078150865005756733","2026-07-17T16:12:31.000Z","tonysimons_","Tony Simons","Hermes Agent Tip of the Day🪽

Grok + Hermes is a dangerous combo for growing on 𝕏.

Stop guessing what the algorithm wants.

Set your provider to xAI and model to Grok 4.5, then download your account analytics from both the Overview and Content tabs, give the two CSVs to Hermes, and tell it to analyze your account.

Then let it cook. 👨‍🍳

Hermes can break down:

⚕️ what’s already working
⚕️ which posts drive the most growth
⚕️ where your account is underperforming
⚕️ what you should post more of
⚕️ how to build a smarter growth strategy

No generic “post consistently” advice.

No theoretical guru BS.

A growth plan built from your own posts, your own audience, and your own actual data.

Your analytics are already telling you what to do next.

Let Hermes translate them. 🤘🏻","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","10","131","18","2","160","5615","true","photo","https://pbs.twimg.com/media/HNcTMp3WgAAI4Tc.jpg",,,"https://pbs.twimg.com/media/HNcTMp3WgAAI4Tc.jpg","2078150865005756733",,,,,,
"original","2077964796574740727","2026-07-17T03:53:08.000Z","stefanbinoj","Stefan binoj","I'm pretty convinced that infernce optimization is mainly about these 5 factors: 

1. batching -- (dynamic, inflight)
2. P/D dissaggregation 
3. KV Cache Optimizations which include Prefix Caching for long system prompt, KV aware load balancer and KV cache offloading from gpu memory to ssd/cpu/ram
4. Attention and Memory optimizations -- Flash and Paged attention optimizations followed by MHA, MQA, GQA attention mechanisms
5. Parallelism -- includes DP, TP, PP, EP, SP (Sequence Parallelism)","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","8","163","8","1","183","7910","false","none",,,,,"2077964796574740727",,,,,,
"original","2078008598043721882","2026-07-17T06:47:11.000Z","milesdeutscher","Miles Deutscher","I still think Hermes agent is the most slept-on AI tool of 2026.

For literally $6/mo, you can launch multiple subagents that work for you 24/7.

Most people don't know you can do this, but it's a complete game-changer.

Instead of one Hermes assistant doing everything sequentially, you run specialized agents in parallel, each with its own job, its own context, and its own memory.

Practical example:

→ Research agent: scans your watchlist and competitors overnight, delivers a morning brief
→ Content agent: drafts and schedules your posts based on what's trending in your niche
→ Ops agent: manages your inbox, flags anything urgent, drafts replies for your review

All three can run simultaneously and improve over time.

How to start:

1. Install Hermes

Terminal command:

curl -fsSL https://hermes-agent.nousresearch.com/install.sh | bash

(can also download desktop)

2. Prompting

Simply tell Hermes directly: ""I want to run separate subagents for [task 1], [task 2], and [task 3]. Set them up to run independently and report back to me.""

For the cheapest setup, you can use a $4/month VPS with Hostinger, plug in DeepSeek V4 Flash as your default model.

There isn't another AI tool with this much value in 2026. Hermes is still so underrated.","en","<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>","50","610","72","6","835","80609","true","video","https://pbs.twimg.com/amplify_video_thumb/2078008550610341888/img/17-UQJv89ZR0GyQj.jpg","https://video.twimg.com/amplify_video/2078008550610341888/vid/avc1/1756x720/m-IavPV6qAXlf_rz.mp4?tag=14","10","https://pbs.twimg.com/amplify_video_thumb/2078008550610341888/img/17-UQJv89ZR0GyQj.jpg","2078008598043721882",,,,,,
"original","2077822555159945507","2026-07-16T18:27:55.000Z","cerebras","Cerebras","http://x.com/i/article/2077808214062825472","zxx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","447","4582","85","126","12644","2513335","false","none",,,,,"2077822555159945507",,,,,,
"quote","2078132627014394197","2026-07-17T15:00:02.000Z","verrsane","verrsane","RAG is dead","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","210","5065","35","12","3393","465336","true","photo","https://pbs.twimg.com/media/HNcCnGBXoAAjdwv.jpg",,,"https://pbs.twimg.com/media/HNcCnGBXoAAjdwv.jpg","2078132627014394197",,,,"2077822555159945507","751545566778171392",
"original","2077784657869902121","2026-07-16T15:57:20.000Z","tldraw","tldraw","http://x.com/i/article/2077781544849084417","zxx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","137","1690","72","99","2165","668977","false","none",,,,,"2077784657869902121",,,,,,
"reply","2078211429522714667","2026-07-17T20:13:10.000Z","sudoingX","Sudo su","dgx spark has zero hardware problems, the box itself is rock solid. the early crashes were all me, overcommitting context on a machine with no swap by default, so it thrashed instead of failing clean. once i added a swap layer and a backup setup, 24/7 with zero issues. it was never the metal, it was the config.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","0","10","3","1","10","20089","false","none",,,,,"2078073470328729712","2078075178530005233","1583774031077163009","CdeBurner",,,
"quote","2078213772540547236","2026-07-17T20:22:29.000Z","sudoingX","Sudo su","let me save every dgx spark owner a week of confusion. the crashes people blame on the hardware are almost never the hardware. it's the one thing nvidia doesn't warn you about, out of the box, the spark has no swap.

here's why that wrecks you. the 128gb is unified, so your model, your kv cache, your vision buffers all draw from the same pool. push context too far and on a normal machine you'd get a clean out of memory and a crash you can recover from. 

on the spark, with no swap, you don't. it thrashes. the kernel starts evicting model pages and rereading them from disk in a loop, the whole box pins at 99% memory and just hangs. looks like a hardware fault. it isn't. 

the fix is two layers. first, size it right, know your model plus kv plus buffers before you load, don't overcommit the pool, that's the real discipline. second, add a swap file as the seatbelt, so when you do spike past the ceiling it absorbs the overflow instead of locking up. swap on unified memory is slow, so it's a safety net not a speed play, but it turns a hard hang into a soft slowdown you walk back from.

do both and the box runs 24/7 without flinching. and this is exactly what matters more the second you go multi spark, two or four linked boxes sharing bigger models means bigger allocations and more ways to overcommit. the sizing discipline and the swap net are what make a cluster stable, not just a single desk unit.

it was never the metal. it was the config nobody hands you.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","24","233","16","3","244","20145","false","none",,,,,"2078213772540547236",,,,"2078211429522714667","1555661341914198016",
"original","2078071459218653368","2026-07-17T10:56:59.000Z","sudoingX","Sudo su","to all dgx spark owners, the best model i've run on a single dgx spark is stepfun step 3.7 flash and honestly nothing else has come close. 

a 198B moe with vision, q4_k_s, 104gb, 11B active params, serving live on one 128gb box. full 262k context fits at q4 kv, ~25 tok/s single stream. i've thrown a lot at that spark and this is the one i keep coming back to.

but i keep staring at the connectx ports. link two sparks and you're at 256gb unified, which puts the models people swear you can't run locally, the 400b moes, a quantized frontier open weight, right on your desk.

anyone running a multi spark cluster yet? i want the real numbers. tok/s across the link, what actually fits at 256gb, the setup friction. seriously considering a second unit for exactly this.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","14","290","48","4","273","53256","false","none",,,,,"2078071459218653368",,,,,,
"quote","2078073470328729712","2026-07-17T11:04:58.000Z","sudoingX","Sudo su","i've owned dgx spark for over a month now and i love every part of it. how small and quiet it is, how it disappears on the desk and sips power off a wall socket. how training and inference just run, the cuda stack works the first time every time.

it's my personal compute lab and the fact that it scales, link two and you're at 256gb, is the part that keeps me up at night. best hardware decision someone at nvidia made for me.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","9","139","15","2","37","19652","false","none",,,,,"2078073470328729712",,,,"2078071459218653368","1555661341914198016",
"original","2077738909778542896","2026-07-16T12:55:33.000Z","simplifyinAI","Simplifying AI","If you use Hermes Agent, this is the only skills list you need. 271 install-ready and FREE skills.

It's called awesome-hermes-skills. 

85 built-in, 101 optional, 85 community. Every skill tagged by status with an install command.

Works with Claude Code, OpenClaw, Cursor, and Windsurf.

100% Free.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","54","360","11","1","706","26561","true","video","https://pbs.twimg.com/amplify_video_thumb/2077738523223113728/img/ZdcuUgdRn4_ZCqUz.jpg","https://video.twimg.com/amplify_video/2077738523223113728/vid/avc1/3780x2160/GlmcpVGAWcGW2I7K.mp4?tag=29","26","https://pbs.twimg.com/amplify_video_thumb/2077738523223113728/img/ZdcuUgdRn4_ZCqUz.jpg","2077738909778542896",,,,,,
"original","2077371640690672001","2026-07-15T12:36:09.000Z","h100envy","h100envy","http://x.com/i/article/2077369329025196032","zxx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","57","449","19","25","1201","989763","false","none",,,,,"2077371640690672001",,,,,,
