"id","url"
"2033919991519588374","https://x.com/akoustov/status/2033919991519588374"
"2032161155112669280","https://x.com/GilFeig/status/2032161155112669280"
"2030734419645075665","https://x.com/Amank1412/status/2030734419645075665"
"2029732725457137680","https://x.com/neogoose_btw/status/2029732725457137680"
"2030261921056776366","https://x.com/DaveShapi/status/2030261921056776366"
"2030446126655013010","https://x.com/elonmusk/status/2030446126655013010"
"2029591872612561189","https://x.com/allen_ai/status/2029591872612561189"
"2029815653318938887","https://x.com/novasarc01/status/2029815653318938887"
"2029785770324808083","https://x.com/GottliebEli/status/2029785770324808083"
"2029251146196631872","https://x.com/tanishqkumar07/status/2029251146196631872"
"2028874549413179566","https://x.com/danshipper/status/2028874549413179566"
"2028233214398206096","https://x.com/rileybrown/status/2028233214398206096"
"2027966699543068958","https://x.com/i_amanchadha/status/2027966699543068958"
"2027579200635605058","https://x.com/itsandrewgao/status/2027579200635605058"
"2026823058162417694","https://x.com/nullvoxpopuli/status/2026823058162417694"
"2026792057893708072","https://x.com/QuiverAI/status/2026792057893708072"
"2027021991350260175","https://x.com/helloiamleonie/status/2027021991350260175"
"2026210399255966002","https://x.com/neural_avb/status/2026210399255966002"
"2026402014167798203","https://x.com/EXM7777/status/2026402014167798203"
"2025913717494521954","https://x.com/neural_avb/status/2025913717494521954"
"2025432445290774923","https://x.com/johann_sath/status/2025432445290774923"
"2025161888456474851","https://x.com/hasantoxr/status/2025161888456474851"
"2024529795548102667","https://x.com/GoogleLabs/status/2024529795548102667"
"2024602545889464580","https://x.com/JoshKale/status/2024602545889464580"
"2024134468672352358","https://x.com/willeastcott/status/2024134468672352358"
"2023877649475731671","https://x.com/0xSigil/status/2023877649475731671"
"2023923695484346553","https://x.com/SCHIZO_FREQ/status/2023923695484346553"
"2023422620893429887","https://x.com/TDataScience/status/2023422620893429887"
"2023423800097001522","https://x.com/neural_avb/status/2023423800097001522"
"2023243784637788313","https://x.com/HuggingModels/status/2023243784637788313"
"2023218176620687849","https://x.com/Hesamation/status/2023218176620687849"
"2022265065433366753","https://x.com/paulabartabajo_/status/2022265065433366753"
"2022661488960508218","https://x.com/ihtesham2005/status/2022661488960508218"
"2022113492128678390","https://x.com/markgadala/status/2022113492128678390"
"2020575105689002132","https://x.com/mountain_mal/status/2020575105689002132"
"2021675372639821830","https://x.com/mountain_mal/status/2021675372639821830"
"2021311208347873790","https://x.com/KingBootoshi/status/2021311208347873790"
"2019975097050902670","https://x.com/elliotarledge/status/2019975097050902670"
"2018898181048942984","https://x.com/shafu0x/status/2018898181048942984"
"2017742741636321619","https://x.com/bcherny/status/2017742741636321619"
"2018022297345654870","https://x.com/EXM7777/status/2018022297345654870"
"2018027072720130090","https://x.com/nbaschez/status/2018027072720130090"
"2016270136559202642","https://x.com/notcomplex_/status/2016270136559202642"
"2016222038248083857","https://x.com/hugomercierooo/status/2016222038248083857"
"2016224454460801377","https://x.com/kimmonismus/status/2016224454460801377"
"2011811093187084559","https://x.com/wandb/status/2011811093187084559"
"2011933669657886908","https://x.com/jeremyphoward/status/2011933669657886908"
"2011950726960853439","https://x.com/Corca_math/status/2011950726960853439"
"2011205064724267245","https://x.com/KingBootoshi/status/2011205064724267245"
"2010774529120092481","https://x.com/karansdalal/status/2010774529120092481"
"2009961307832004749","https://x.com/lochieashcroft/status/2009961307832004749"
"2010113458008948784","https://x.com/0x0SojalSec/status/2010113458008948784"
"2008607337532014709","https://x.com/boringmarketer/status/2008607337532014709"
"2008496235791929345","https://x.com/i/article/2008496235791929345"
"2008221602283225371","https://x.com/_ARahim_/status/2008221602283225371"
"2008233322468831252","https://x.com/ivanfioravanti/status/2008233322468831252"
"2008224952382804386","https://x.com/joshmanders/status/2008224952382804386"
"1949868110825312647","https://x.com/msg/status/1949868110825312647"
"2008196366645031251","https://x.com/omarsar0/status/2008196366645031251"
"2008202699372626091","https://x.com/arvidkahl/status/2008202699372626091"
"2000892470306152701","https://x.com/ZeyuanAllenZhu/status/2000892470306152701"
"2002091802938257572","https://x.com/xlegituser/status/2002091802938257572"
"2007160735114375229","https://x.com/AlexKontorovich/status/2007160735114375229"
"2007044763246047380","https://x.com/paulabartabajo_/status/2007044763246047380"
"2006221809998508180","https://x.com/ZeyuanAllenZhu/status/2006221809998508180"
"2006649515806454076","https://x.com/prathamgrv/status/2006649515806454076"
"2006362777414484231","https://x.com/menhguin/status/2006362777414484231"
"2006111197364641889","https://x.com/mihail_eric/status/2006111197364641889"
"2006030958575616137","https://x.com/daphne_cor/status/2006030958575616137"
"2005915186931327226","https://x.com/YuvrajS9886/status/2005915186931327226"
"1559490981774299136","https://x.com/karan_6864/status/1559490981774299136"
"2005614022981570914","https://x.com/asmah2107/status/2005614022981570914"
"2004902386544820720","https://x.com/quantscience_/status/2004902386544820720"
"2004761075284127861","https://x.com/TheAhmadOsman/status/2004761075284127861"
"2002372651168453056","https://x.com/elliotarledge/status/2002372651168453056"
"2001738100704448929","https://x.com/Jeyffre/status/2001738100704448929"
"2001896256789250171","https://x.com/0xlelouch_/status/2001896256789250171"
"1676646817809973248","https://x.com/AtharvaIngle7/status/1676646817809973248"
"1999637235851812989","https://x.com/JonhernandezIA/status/1999637235851812989"
"1999555999389352291","https://x.com/johnowhitaker/status/1999555999389352291"
"1992261799262273922","https://x.com/DominikTornow/status/1992261799262273922"
"1992869487939297654","https://x.com/giffmana/status/1992869487939297654"
"1991577203759542564","https://x.com/mihail_eric/status/1991577203759542564"
"1989706196396265863","https://x.com/rasbt/status/1989706196396265863"
"1991517493534552497","https://x.com/rasbt/status/1991517493534552497"
"1441027241870118913","https://x.com/MattNiessner/status/1441027241870118913"
"1991526375208231174","https://x.com/novasarc01/status/1991526375208231174"
"1991527963725328879","https://x.com/novasarc01/status/1991527963725328879"
"1989689354789556479","https://x.com/omarsar0/status/1989689354789556479"
"1986590670631674217","https://x.com/NeelNanda5/status/1986590670631674217"
"1987211238259257576","https://x.com/StasBekman/status/1987211238259257576"
"1985679168143851985","https://x.com/jiqizhixin/status/1985679168143851985"
"1974838408670261401","https://x.com/rasbt/status/1974838408670261401"
"1935458532037640211","https://x.com/percyliang/status/1935458532037640211"
"1970849889484513553","https://x.com/Aayush_ander/status/1970849889484513553"
"1969174057015808279","https://x.com/jacobrintamaki/status/1969174057015808279"
"1965458286066761987","https://x.com/charles_irl/status/1965458286066761987"
"1965556741330129184","https://x.com/charles_irl/status/1965556741330129184"
"1953815729947447770","https://x.com/mbrg0/status/1953815729947447770"
"1953242721717526621","https://x.com/tom_doerr/status/1953242721717526621"
"1951664301418426719","https://x.com/svpino/status/1951664301418426719"
"1948973647432917407","https://x.com/Automager/status/1948973647432917407"
"1946331205437423887","https://x.com/dev_valladares/status/1946331205437423887"
"1946938489091838292","https://x.com/gregisenberg/status/1946938489091838292"
"1947007464257306901","https://x.com/tom_doerr/status/1947007464257306901"
"1944093274169323627","https://x.com/lexfridman/status/1944093274169323627"
"1944096782260350991","https://x.com/tugot17/status/1944096782260350991"
"1943703574908723674","https://x.com/sukjun_hwang/status/1943703574908723674"
"1927392717593526780","https://x.com/StellaLisy/status/1927392717593526780"
"1927402772971806891","https://x.com/silver__tsuki/status/1927402772971806891"
"1926636807875158060","https://x.com/simonw/status/1926636807875158060"
"1923159046900548014","https://x.com/osanseviero/status/1923159046900548014"
"1922280127775572397","https://x.com/akshay_pachaar/status/1922280127775572397"
"1922315139057070154","https://x.com/taranjeetio/status/1922315139057070154"
"1922320107843318155","https://x.com/ai_for_success/status/1922320107843318155"
"1921852579438371109","https://x.com/maximelabonne/status/1921852579438371109"
"1920281999987912751","https://x.com/aaditsh/status/1920281999987912751"
"1919844548722794681","https://x.com/ClementDelangue/status/1919844548722794681"
"1920026407863726529","https://x.com/mervenoyann/status/1920026407863726529"
"1917927504456581431","https://x.com/akshay_pachaar/status/1917927504456581431"
"1917936409836659125","https://x.com/tokenbender/status/1917936409836659125"
"1917685508546723921","https://x.com/jxnlco/status/1917685508546723921"
"1917301436951535855","https://x.com/Hesamation/status/1917301436951535855"
"1912817815658152258","https://x.com/MoritzLaurer/status/1912817815658152258"
"1904188980423467472","https://x.com/ArtificialAnlys/status/1904188980423467472"
"1904220824435032528","https://x.com/Taesung/status/1904220824435032528"
"1900985693461246333","https://x.com/paulabartabajo_/status/1900985693461246333"
"1899850516416397688","https://x.com/maxforbes/status/1899850516416397688"
"1899493518294606000","https://x.com/HamelHusain/status/1899493518294606000"
"1897773663400653312","https://x.com/rincidium/status/1897773663400653312"
"1898862758051139846","https://x.com/arankomatsuzaki/status/1898862758051139846"
"1896962193893339390","https://x.com/rajammanabrolu/status/1896962193893339390"
"1896808818518147263","https://x.com/vinesmsuic/status/1896808818518147263"
"1897062578347757940","https://x.com/KrishRShah/status/1897062578347757940"
"1887750672864714886","https://x.com/_avichawla/status/1887750672864714886"
"1887192156420382886","https://x.com/predict_addict/status/1887192156420382886"
"1887546653462172060","https://x.com/cviktore/status/1887546653462172060"
"1885259143013163263","https://x.com/LeonGuertler/status/1885259143013163263"
"1880695046858826159","https://x.com/EHuanglu/status/1880695046858826159"
"1873442637698703621","https://x.com/Hesamation/status/1873442637698703621"
"1873435584804581547","https://x.com/var_epsilon/status/1873435584804581547"
"1871572205898801447","https://x.com/paulabartabajo_/status/1871572205898801447"
"1871342549958537326","https://x.com/spatiallyjess/status/1871342549958537326"
"1865626858139845087","https://x.com/xtrupal/status/1865626858139845087"
"1865580250119504109","https://x.com/johnschulman2/status/1865580250119504109"
"1865595529151095149","https://x.com/andrew_n_carr/status/1865595529151095149"
"1862189301372448915","https://x.com/ricklamers/status/1862189301372448915"
"1859306370010579010","https://x.com/ExaAILabs/status/1859306370010579010"
"1859409436256895026","https://x.com/HanchungLee/status/1859409436256895026"
"1854986311314346459","https://x.com/jeremyphoward/status/1854986311314346459"
"1855354644433928557","https://x.com/jeremyphoward/status/1855354644433928557"
"1856744567430885413","https://x.com/hyhieu226/status/1856744567430885413"
"1856779280149045627","https://x.com/finbarrtimbers/status/1856779280149045627"
"1855651785148649539","https://x.com/_xjdr/status/1855651785148649539"
"1856355614550536337","https://x.com/PatrickKidger/status/1856355614550536337"
"1850522281681813862","https://x.com/reach_vb/status/1850522281681813862"
"1849772138166727128","https://x.com/mervenoyann/status/1849772138166727128"
"1848228972846547028","https://x.com/ariG23498/status/1848228972846547028"
"1847302831721816288","https://x.com/awnihannun/status/1847302831721816288"
"1846582114059477132","https://x.com/deedydas/status/1846582114059477132"
"1845107517678027199","https://x.com/drummatick/status/1845107517678027199"
"1844527172293362070","https://x.com/HamelHusain/status/1844527172293362070"
"1844392632920776805","https://x.com/helloiamleonie/status/1844392632920776805"
"1838617833393283428","https://x.com/sh_reya/status/1838617833393283428"
"1843192288878694467","https://x.com/sh_reya/status/1843192288878694467"
"1838266401926320335","https://x.com/wandb/status/1838266401926320335"
"1838267061132276079","https://x.com/ayushthakur0/status/1838267061132276079"
"1838145094047662590","https://x.com/mervenoyann/status/1838145094047662590"
"1835943834271760549","https://x.com/victormustar/status/1835943834271760549"
"1805218558986555477","https://x.com/Gradio/status/1805218558986555477"
"1835575326258401733","https://x.com/cloneofsimo/status/1835575326258401733"
"1834687747334062567","https://x.com/austinvhuang/status/1834687747334062567"
"1834691625618227427","https://x.com/jeremyphoward/status/1834691625618227427"
"1833473157216288966","https://x.com/Dan_Jeffries1/status/1833473157216288966"
"1833306313235001751","https://x.com/cloneofsimo/status/1833306313235001751"
"1833308447275946116","https://x.com/cloneofsimo/status/1833308447275946116"
"1833157995217248356","https://x.com/gregisenberg/status/1833157995217248356"
"1831640797843767438","https://x.com/jonathanrlarkin/status/1831640797843767438"
"1829158662964691159","https://x.com/rohanpaul_ai/status/1829158662964691159"
"1828598009673683347","https://x.com/rohanpaul_ai/status/1828598009673683347"
"1828460632972366089","https://x.com/jeremyphoward/status/1828460632972366089"
"1828282481188983253","https://x.com/clcoding/status/1828282481188983253"
"1824878852243681536","https://x.com/Chaitanyatwts/status/1824878852243681536"
"1818525751160844749","https://x.com/tom_doerr/status/1818525751160844749"
"1815859893573664954","https://x.com/kchonyc/status/1815859893573664954"
"1813178832754512043","https://x.com/rlmcelreath/status/1813178832754512043"
"1808162955806097767","https://x.com/calco_io/status/1808162955806097767"
"1808154217741263285","https://x.com/femke_plantinga/status/1808154217741263285"
"1807799818972262650","https://x.com/HamelHusain/status/1807799818972262650"
"1807394438689214930","https://x.com/TheZachMueller/status/1807394438689214930"
"1806444570210934949","https://x.com/ExaAILabs/status/1806444570210934949"
"1807542669629116468","https://x.com/sh_reya/status/1807542669629116468"
"1807162701380223070","https://x.com/jeremyphoward/status/1807162701380223070"
"1806555006281437391","https://x.com/cloneofsimo/status/1806555006281437391"
"1806088093566709896","https://x.com/StasBekman/status/1806088093566709896"
"1805700631199642094","https://x.com/leilavclark/status/1805700631199642094"
"1805694219031662799","https://x.com/ProfTomYeh/status/1805694219031662799"
"1802106197782438019","https://x.com/HamelHusain/status/1802106197782438019"
"1800456314671309123","https://x.com/JFPuget/status/1800456314671309123"
"1799820335891857576","https://x.com/rohanpaul_ai/status/1799820335891857576"
"1784409135217537316","https://x.com/Saboo_Shubham_/status/1784409135217537316"
"1798353336145674483","https://x.com/HamelHusain/status/1798353336145674483"
"1797733742674620801","https://x.com/vonadz/status/1797733742674620801"
"1795497494757216259","https://x.com/BEBischof/status/1795497494757216259"
"1795501684338413582","https://x.com/charles_irl/status/1795501684338413582"
"1794711330085036061","https://x.com/rasbt/status/1794711330085036061"
"1795289622865748219","https://x.com/eugeneyan/status/1795289622865748219"
"1794116619519627605","https://x.com/virattt/status/1794116619519627605"
"1787164022565183849","https://x.com/llama_index/status/1787164022565183849"
"1727451113509814536","https://x.com/eatonphil/status/1727451113509814536"
"1787055516713164877","https://x.com/predict_addict/status/1787055516713164877"
"1642236406465454082","https://x.com/matthen2/status/1642236406465454082"
"1786340420751859898","https://x.com/rohanpaul_ai/status/1786340420751859898"
"1786080103140634816","https://x.com/s_scardapane/status/1786080103140634816"
"1786427503801774291","https://x.com/ZimingLiu11/status/1786427503801774291"
"1786158626496758056","https://x.com/borisdayma/status/1786158626496758056"
"1786054643568517261","https://x.com/DrJimFan/status/1786054643568517261"
"1786028938843607408","https://x.com/colintjarvis/status/1786028938843607408"
"1785685543499808775","https://x.com/HamelHusain/status/1785685543499808775"
"1785688994992570770","https://x.com/cloneofsimo/status/1785688994992570770"
"1785483967719981538","https://x.com/ZimingLiu11/status/1785483967719981538"
"1784865169375395893","https://x.com/victormustar/status/1784865169375395893"
"1686075055027994640","https://x.com/benjamin_warner/status/1686075055027994640"
"1782273123624100262","https://x.com/gabrielpeyre/status/1782273123624100262"
"1782257104293933510","https://x.com/wjarek/status/1782257104293933510"
"1780515567658803707","https://x.com/xbresson/status/1780515567658803707"
"1780280239257514404","https://x.com/PyTorch/status/1780280239257514404"
"1780349596184535447","https://x.com/phillip_isola/status/1780349596184535447"
"1778090124862959733","https://x.com/JacksonMattT/status/1778090124862959733"
"1777005504805433757","https://x.com/eshorten300/status/1777005504805433757"
"1775387754664198278","https://x.com/gabrielpeyre/status/1775387754664198278"
"1772981050530316467","https://x.com/danielhanchen/status/1772981050530316467"
"1757578269397070210","https://x.com/mkshing0/status/1757578269397070210"
"1756879251712647382","https://x.com/jxnlco/status/1756879251712647382"
"1749852694091555265","https://x.com/LeopolisDream/status/1749852694091555265"
"1750526113414267238","https://x.com/sirbayes/status/1750526113414267238"
"1749924118248743360","https://x.com/awnihannun/status/1749924118248743360"
"1748065490650698158","https://x.com/space_tintin/status/1748065490650698158"
"1735314057601663017","https://x.com/andrew_n_carr/status/1735314057601663017"
"1735164167068524753","https://x.com/pandeyparul/status/1735164167068524753"
"1587817051900583938","https://x.com/jnboehm/status/1587817051900583938"
"1729504814696915258","https://x.com/jnboehm/status/1729504814696915258"
"1719880685161250884","https://x.com/Aaroth/status/1719880685161250884"
"1718659014593261627","https://x.com/AxlerLinear/status/1718659014593261627"
"1718131487936307243","https://x.com/amydeng_/status/1718131487936307243"
"1717874362320293891","https://x.com/bhutanisanyam1/status/1717874362320293891"
"1717344862637555899","https://x.com/deepfates/status/1717344862637555899"
"1712906096506294408","https://x.com/HarperSCarroll/status/1712906096506294408"
"1716374610101350672","https://x.com/The0Viel/status/1716374610101350672"
"1711318395822526853","https://x.com/Jousefm2/status/1711318395822526853"
"1711460445293326429","https://x.com/tunguz/status/1711460445293326429"
"1704530483080532462","https://x.com/dylan_ebert_/status/1704530483080532462"
"1701784774103191957","https://x.com/nickfloats/status/1701784774103191957"
"1699076067640983664","https://x.com/A_K_Nain/status/1699076067640983664"
"1698853297124507929","https://x.com/jeremyphoward/status/1698853297124507929"
"1695346763790708821","https://x.com/Teknium/status/1695346763790708821"
"1695347600269176971","https://x.com/Teknium/status/1695347600269176971"
"1693609738477477953","https://x.com/paulabartabajo_/status/1693609738477477953"
"1693000863399194738","https://x.com/ChelseaParlett/status/1693000863399194738"
"1689379422229434368","https://x.com/carmenleelau/status/1689379422229434368"
"1688958387973734400","https://x.com/mattshumer_/status/1688958387973734400"
"1683980465919889409","https://x.com/raunakdoesdev/status/1683980465919889409"
"1682333102637719552","https://x.com/TivadarDanka/status/1682333102637719552"
"1682103182355472387","https://x.com/NeelNanda5/status/1682103182355472387"
"1681175664848949249","https://x.com/JitendraMalikCV/status/1681175664848949249"
"1679846891171766272","https://x.com/prof_grimmer/status/1679846891171766272"
"1675024011342823426","https://x.com/Yampeleg/status/1675024011342823426"
"1676416062152122370","https://x.com/Yampeleg/status/1676416062152122370"
